country_fr,iso3c,pop2018,date,test_unit,tests,cases,deaths,cases_7dravg,deaths_7dravg,tests_7dravg,ctratio_7dravg
Finlande,FIN,5540718,2020-05-19,samples tested,4720,33,2,56.57142857142857,56.57142857142857,3597.714285714286,0.015724269377382465
Finlande,FIN,5540718,2020-05-20,samples tested,3519,19,1,56.57142857142857,56.57142857142857,3517,0.01608513749543036
Finlande,FIN,5540718,2020-05-21,samples tested,2839,44,3,55.57142857142857,55.57142857142857,3361.1428571428573,0.01653349200952057
Finlande,FIN,5540718,2020-05-22,samples tested,2274,50,2,49.714285714285715,49.714285714285715,3050.4285714285716,0.016297475764529574
Finlande,FIN,5540718,2020-05-23,samples tested,2495,44,0,44.142857142857146,44.142857142857146,2939.285714285714,0.015018226002430135
Finlande,FIN,5540718,2020-05-24,samples tested,1535,31,0,40.285714285714285,40.285714285714285,2825.714285714286,0.014256825075834175
Finlande,FIN,5540718,2020-05-25,samples tested,1876,11,1,33.142857142857146,33.142857142857146,2751.1428571428573,0.012046941530792398
Finlande,FIN,5540718,2020-05-26,samples tested,3546,20,1,31.285714285714285,31.285714285714285,2583.4285714285716,0.012110152621101525
Finlande,FIN,5540718,2020-05-27,samples tested,2966,29,4,32.714285714285715,32.714285714285715,2504.4285714285716,0.013062574867377788
Finlande,FIN,5540718,2020-05-28,samples tested,3011,64,1,35.57142857142857,35.57142857142857,2529,0.014065412641925096
Finlande,FIN,5540718,2020-05-29,samples tested,2708,51,0,35.714285714285715,35.714285714285715,2591,0.013783977504548713
Finlande,FIN,5540718,2020-05-30,samples tested,1800,33,1,34.142857142857146,34.142857142857146,2491.714285714286,0.013702557046210298
Finlande,FIN,5540718,2020-05-31,samples tested,1264,50,2,36.857142857142854,36.857142857142854,2453,0.015025333410983634
Finlande,FIN,5540718,2020-06-01,samples tested,1812,33,4,40,40,2443.8571428571427,0.016367568831472497
Finlande,FIN,5540718,2020-06-02,samples tested,3864,26,0,40.857142857142854,40.857142857142854,2489.285714285714,0.016413199426111906
Finlande,FIN,5540718,2020-06-03,samples tested,2821,2,0,37,37,2468.5714285714284,0.014988425925925926
Finlande,FIN,5540718,2020-06-04,samples tested,2696,24,1,31.285714285714285,31.285714285714285,2423.5714285714284,0.01290893015030946
Finlande,FIN,5540718,2020-06-05,samples tested,2296,0,1,24,24,2364.714285714286,0.010149217664471697
Finlande,FIN,5540718,2020-06-06,samples tested,1943,30,0,23.571428571428573,23.571428571428573,2385.1428571428573,0.009882606612362243
Finlande,FIN,5540718,2020-06-07,samples tested,943,23,0,19.714285714285715,19.714285714285715,2339.285714285714,0.008427480916030535
Finlande,FIN,5540718,2020-06-08,samples tested,1800,17,1,17.428571428571427,17.428571428571427,2337.5714285714284,0.007455845505102976
Finlande,FIN,5540718,2020-06-09,samples tested,2817,20,0,16.571428571428573,16.571428571428573,2188,0.007573779054583443
Finlande,FIN,5540718,2020-06-10,samples tested,2849,24,1,19.714285714285715,19.714285714285715,2192,0.008993743482794579
Finlande,FIN,5540718,2020-06-11,samples tested,2874,15,0,18.428571428571427,18.428571428571427,2217.4285714285716,0.008310784692694239
Finlande,FIN,5540718,2020-06-12,samples tested,2397,24,1,21.857142857142858,21.857142857142858,2231.8571428571427,0.009793253536452667
Finlande,FIN,5540718,2020-06-13,samples tested,1363,9,0,18.857142857142858,18.857142857142858,2149,0.00877484544306322
Finlande,FIN,5540718,2020-06-14,samples tested,798,14,0,17.571428571428573,17.571428571428573,2128.285714285714,0.008256141763995167
Finlande,FIN,5540718,2020-06-15,samples tested,1668,17,1,17.571428571428573,17.571428571428573,2109.4285714285716,0.008329947175944739
Finlande,FIN,5540718,2020-06-16,samples tested,2749,4,0,15.285714285714286,15.285714285714286,2099.714285714286,0.007279902027486733
Finlande,FIN,5540718,2020-06-17,samples tested,2337,4,0,12.428571428571429,12.428571428571429,2026.5714285714287,0.006132806992809812
Finlande,FIN,5540718,2020-06-18,samples tested,1954,5,0,11,11,1895.142857142857,0.005804311774461029
Finlande,FIN,5540718,2020-06-19,samples tested,1296,0,0,7.571428571428571,7.571428571428571,1737.857142857143,0.004356761200164406
Finlande,FIN,5540718,2020-06-20,samples tested,715,16,0,8.571428571428571,8.571428571428571,1645.2857142857142,0.005209690023443605
Finlande,FIN,5540718,2020-06-21,samples tested,660,9,0,7.857142857142857,7.857142857142857,1625.5714285714287,0.00483346515511029
Finlande,FIN,5540718,2020-06-22,samples tested,1400,1,0,5.571428571428571,5.571428571428571,1587.2857142857142,0.0035100351003510034
Finlande,FIN,5540718,2020-06-23,samples tested,2117,1,1,5.142857142857143,5.142857142857143,1497,0.0034354423131978244
Finlande,FIN,5540718,2020-06-24,samples tested,470,11,0,6.142857142857143,6.142857142857143,1230.2857142857142,0.0049930329772410595
Finlande,FIN,5540718,2020-06-25,NA,NA,12,0,7.142857142857143,7.142857142857143,1109.6666666666667,0.006436939449856242
France,FRA,65273512,2019-12-31,NA,NA,0,0,NA,NA,NA,NA
France,FRA,65273512,2020-01-01,NA,NA,0,0,NA,NA,NA,NA
France,FRA,65273512,2020-01-02,NA,NA,0,0,NA,NA,NA,NA
France,FRA,65273512,2020-01-03,NA,NA,0,0,NA,NA,NA,NA
France,FRA,65273512,2020-01-04,NA,NA,0,0,NA,NA,NA,NA
France,FRA,65273512,2020-01-05,NA,NA,0,0,NA,NA,NA,NA
France,FRA,65273512,2020-01-06,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-07,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-08,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-09,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-10,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-11,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-12,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-13,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-14,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-15,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-16,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-17,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-18,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-19,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-20,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-21,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-22,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-23,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-24,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-01-25,NA,NA,3,0,0.42857142857142855,0.42857142857142855,NaN,NaN
France,FRA,65273512,2020-01-26,NA,NA,0,0,0.42857142857142855,0.42857142857142855,NaN,NaN
France,FRA,65273512,2020-01-27,NA,NA,0,0,0.42857142857142855,0.42857142857142855,NaN,NaN
France,FRA,65273512,2020-01-28,NA,NA,0,0,0.42857142857142855,0.42857142857142855,NaN,NaN
France,FRA,65273512,2020-01-29,NA,NA,1,0,0.5714285714285714,0.5714285714285714,NaN,NaN
France,FRA,65273512,2020-01-30,NA,NA,1,0,0.7142857142857143,0.7142857142857143,NaN,NaN
France,FRA,65273512,2020-01-31,NA,NA,1,0,0.8571428571428571,0.8571428571428571,NaN,NaN
France,FRA,65273512,2020-02-01,NA,NA,0,0,0.42857142857142855,0.42857142857142855,NaN,NaN
France,FRA,65273512,2020-02-02,NA,NA,0,0,0.42857142857142855,0.42857142857142855,NaN,NaN
France,FRA,65273512,2020-02-03,NA,NA,0,0,0.42857142857142855,0.42857142857142855,NaN,NaN
France,FRA,65273512,2020-02-04,NA,NA,0,0,0.42857142857142855,0.42857142857142855,NaN,NaN
France,FRA,65273512,2020-02-05,NA,NA,0,0,0.2857142857142857,0.2857142857142857,NaN,NaN
France,FRA,65273512,2020-02-06,NA,NA,0,0,0.14285714285714285,0.14285714285714285,NaN,NaN
France,FRA,65273512,2020-02-07,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-02-08,NA,NA,5,0,0.7142857142857143,0.7142857142857143,NaN,NaN
France,FRA,65273512,2020-02-09,NA,NA,0,0,0.7142857142857143,0.7142857142857143,NaN,NaN
France,FRA,65273512,2020-02-10,NA,NA,0,0,0.7142857142857143,0.7142857142857143,NaN,NaN
France,FRA,65273512,2020-02-11,NA,NA,0,0,0.7142857142857143,0.7142857142857143,NaN,NaN
France,FRA,65273512,2020-02-12,NA,NA,0,0,0.7142857142857143,0.7142857142857143,NaN,NaN
France,FRA,65273512,2020-02-13,NA,NA,0,0,0.7142857142857143,0.7142857142857143,NaN,NaN
France,FRA,65273512,2020-02-14,NA,NA,0,0,0.7142857142857143,0.7142857142857143,NaN,NaN
France,FRA,65273512,2020-02-15,NA,NA,0,1,0,0,NaN,NaN
France,FRA,65273512,2020-02-16,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-02-17,NA,NA,1,0,0.14285714285714285,0.14285714285714285,NaN,NaN
France,FRA,65273512,2020-02-18,NA,NA,0,0,0.14285714285714285,0.14285714285714285,NaN,NaN
France,FRA,65273512,2020-02-19,NA,NA,0,0,0.14285714285714285,0.14285714285714285,NaN,NaN
France,FRA,65273512,2020-02-20,NA,NA,0,0,0.14285714285714285,0.14285714285714285,NaN,NaN
France,FRA,65273512,2020-02-21,NA,NA,0,0,0.14285714285714285,0.14285714285714285,NaN,NaN
France,FRA,65273512,2020-02-22,NA,NA,0,0,0.14285714285714285,0.14285714285714285,NaN,NaN
France,FRA,65273512,2020-02-23,NA,NA,0,0,0.14285714285714285,0.14285714285714285,NaN,NaN
France,FRA,65273512,2020-02-24,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-02-25,NA,NA,0,0,0,0,NaN,NaN
France,FRA,65273512,2020-02-26,NA,NA,2,0,0.2857142857142857,0.2857142857142857,NaN,NaN
France,FRA,65273512,2020-02-27,NA,NA,3,1,0.7142857142857143,0.7142857142857143,NaN,NaN
France,FRA,65273512,2020-02-28,NA,NA,21,0,3.7142857142857144,3.7142857142857144,NaN,NaN
France,FRA,65273512,2020-02-29,NA,NA,19,0,6.428571428571429,6.428571428571429,NaN,NaN
France,FRA,65273512,2020-03-01,NA,NA,43,0,12.571428571428571,12.571428571428571,NaN,NaN
France,FRA,65273512,2020-03-02,NA,NA,30,0,16.857142857142858,16.857142857142858,NaN,NaN
France,FRA,65273512,2020-03-03,NA,NA,48,1,23.714285714285715,23.714285714285715,NaN,NaN
France,FRA,65273512,2020-03-04,NA,NA,34,1,28.285714285714285,28.285714285714285,NaN,NaN
France,FRA,65273512,2020-03-05,NA,NA,73,0,38.285714285714285,38.285714285714285,NaN,NaN
France,FRA,65273512,2020-03-06,NA,NA,138,3,55,55,NaN,NaN
France,FRA,65273512,2020-03-07,NA,NA,190,2,79.42857142857143,79.42857142857143,NaN,NaN
France,FRA,65273512,2020-03-08,NA,NA,103,1,88,88,NaN,NaN
France,FRA,65273512,2020-03-09,NA,NA,410,9,142.28571428571428,142.28571428571428,NaN,NaN
France,FRA,65273512,2020-03-10,NA,NA,286,11,176.28571428571428,176.28571428571428,NaN,NaN
France,FRA,65273512,2020-03-11,NA,NA,372,3,224.57142857142858,224.57142857142858,NaN,NaN
France,FRA,65273512,2020-03-12,NA,NA,497,15,285.14285714285717,285.14285714285717,NaN,NaN
France,FRA,65273512,2020-03-13,NA,NA,595,13,350.42857142857144,350.42857142857144,NaN,NaN
France,FRA,65273512,2020-03-14,NA,NA,785,18,435.42857142857144,435.42857142857144,NaN,NaN
France,FRA,65273512,2020-03-15,NA,NA,838,12,540.4285714285714,540.4285714285714,NaN,NaN
France,FRA,65273512,2020-03-16,NA,NA,924,36,613.8571428571429,613.8571428571429,NaN,NaN
France,FRA,65273512,2020-03-17,NA,NA,1210,21,745.8571428571429,745.8571428571429,NaN,NaN
France,FRA,65273512,2020-03-18,NA,NA,1097,27,849.4285714285714,849.4285714285714,NaN,NaN
France,FRA,65273512,2020-03-19,NA,NA,1404,69,979,979,NaN,NaN
France,FRA,65273512,2020-03-20,NA,NA,1861,128,1159.857142857143,1159.857142857143,NaN,NaN
France,FRA,65273512,2020-03-21,NA,NA,1617,78,1278.7142857142858,1278.7142857142858,NaN,NaN
France,FRA,65273512,2020-03-22,NA,NA,1847,112,1422.857142857143,1422.857142857143,NaN,NaN
France,FRA,65273512,2020-03-23,NA,NA,1559,112,1513.5714285714287,1513.5714285714287,NaN,NaN
France,FRA,65273512,2020-03-24,NA,NA,3838,186,1889,1889,NaN,NaN
France,FRA,65273512,2020-03-25,NA,NA,2446,240,2081.714285714286,2081.714285714286,NaN,NaN
France,FRA,65273512,2020-03-26,NA,NA,2931,231,2299.8571428571427,2299.8571428571427,NaN,NaN
France,FRA,65273512,2020-03-27,NA,NA,3922,365,2594.285714285714,2594.285714285714,NaN,NaN
France,FRA,65273512,2020-03-28,NA,NA,3809,299,2907.4285714285716,2907.4285714285716,NaN,NaN
France,FRA,65273512,2020-03-29,NA,NA,4611,319,3302.285714285714,3302.285714285714,NaN,NaN
France,FRA,65273512,2020-03-30,NA,NA,2599,292,3450.8571428571427,3450.8571428571427,NaN,NaN
France,FRA,65273512,2020-03-31,NA,NA,4376,418,3527.714285714286,3527.714285714286,NaN,NaN
France,FRA,65273512,2020-04-01,NA,NA,7578,499,4260.857142857143,4260.857142857143,NaN,NaN
France,FRA,65273512,2020-04-02,NA,NA,4861,509,4536.571428571428,4536.571428571428,NaN,NaN
France,FRA,65273512,2020-04-03,NA,NA,2116,471,4278.571428571428,4278.571428571428,NaN,NaN
France,FRA,65273512,2020-04-04,NA,NA,5233,2004,4482,4482,NaN,NaN
France,FRA,65273512,2020-04-05,NA,NA,4267,1053,4432.857142857143,4432.857142857143,NaN,NaN
France,FRA,65273512,2020-04-06,NA,NA,1873,518,4329.142857142857,4329.142857142857,NaN,NaN
France,FRA,65273512,2020-04-07,NA,NA,3912,833,4262.857142857143,4262.857142857143,NaN,NaN
France,FRA,65273512,2020-04-08,NA,NA,3777,1417,3719.8571428571427,3719.8571428571427,NaN,NaN
France,FRA,65273512,2020-04-09,NA,NA,3881,541,3579.8571428571427,3579.8571428571427,NaN,NaN
France,FRA,65273512,2020-04-10,NA,NA,4286,1341,3889.8571428571427,3889.8571428571427,NaN,NaN
France,FRA,65273512,2020-04-11,NA,NA,4342,987,3762.5714285714284,3762.5714285714284,NaN,NaN
France,FRA,65273512,2020-04-12,NA,NA,3114,635,3597.8571428571427,3597.8571428571427,NaN,NaN
France,FRA,65273512,2020-04-13,NA,NA,1613,561,3560.714285714286,3560.714285714286,NaN,NaN
France,FRA,65273512,2020-04-14,NA,NA,2673,574,3383.714285714286,3383.714285714286,NaN,NaN
France,FRA,65273512,2020-04-15,NA,NA,5497,762,3629.4285714285716,3629.4285714285716,NaN,NaN
France,FRA,65273512,2020-04-16,NA,NA,2633,1438,3451.1428571428573,3451.1428571428573,NaN,NaN
France,FRA,65273512,2020-04-17,NA,NA,2641,753,3216.1428571428573,3216.1428571428573,NaN,NaN
France,FRA,65273512,2020-04-18,NA,NA,405,761,2653.714285714286,2653.714285714286,NaN,NaN
France,FRA,65273512,2020-04-19,NA,NA,2569,642,2575.8571428571427,2575.8571428571427,NaN,NaN
France,FRA,65273512,2020-04-20,NA,NA,785,395,2457.5714285714284,2457.5714285714284,NaN,NaN
France,FRA,65273512,2020-04-21,NA,NA,2051,547,2368.714285714286,2368.714285714286,NaN,NaN
France,FRA,65273512,2020-04-22,NA,NA,2667,531,1964.4285714285713,1964.4285714285713,NaN,NaN
France,FRA,65273512,2020-04-23,NA,NA,1827,544,1849.2857142857142,1849.2857142857142,NaN,NaN
France,FRA,65273512,2020-04-24,NA,NA,1653,516,1708.142857142857,1708.142857142857,NaN,NaN
France,FRA,65273512,2020-04-25,NA,NA,1773,389,1903.5714285714287,1903.5714285714287,NaN,NaN
France,FRA,65273512,2020-04-26,NA,NA,1537,369,1756.142857142857,1756.142857142857,NaN,NaN
France,FRA,65273512,2020-04-27,NA,NA,461,242,1709.857142857143,1709.857142857143,NaN,NaN
France,FRA,65273512,2020-04-28,NA,NA,1195,437,1587.5714285714287,1587.5714285714287,NaN,NaN
France,FRA,65273512,2020-04-29,NA,NA,1065,367,1358.7142857142858,1358.7142857142858,NaN,NaN
France,FRA,65273512,2020-04-30,NA,NA,1607,427,1327.2857142857142,1327.2857142857142,NaN,NaN
France,FRA,65273512,2020-05-01,NA,NA,1139,289,1253.857142857143,1253.857142857143,NaN,NaN
France,FRA,65273512,2020-05-02,NA,NA,604,218,1086.857142857143,1086.857142857143,NaN,NaN
France,FRA,65273512,2020-05-03,NA,NA,794,166,980.7142857142857,980.7142857142857,NaN,NaN
France,FRA,65273512,2020-05-04,NA,NA,308,135,958.8571428571429,958.8571428571429,NaN,NaN
France,FRA,65273512,2020-05-05,NA,NA,576,306,870.4285714285714,870.4285714285714,NaN,NaN
France,FRA,65273512,2020-05-06,NA,NA,1104,330,876,876,NaN,NaN
France,FRA,65273512,2020-05-07,NA,NA,4183,278,1244,1244,NaN,NaN
France,FRA,65273512,2020-05-08,NA,NA,629,178,1171.142857142857,1171.142857142857,NaN,NaN
France,FRA,65273512,2020-05-09,NA,NA,642,243,1176.5714285714287,1176.5714285714287,NaN,NaN
France,FRA,65273512,2020-05-10,NA,NA,433,80,1125,1125,NaN,NaN
France,FRA,65273512,2020-05-11,NA,NA,209,70,1110.857142857143,1110.857142857143,NaN,NaN
France,FRA,65273512,2020-05-12,NA,NA,456,263,1093.7142857142858,1093.7142857142858,NaN,NaN
France,FRA,65273512,2020-05-13,NA,NA,708,348,1037.142857142857,1037.142857142857,NaN,NaN
France,FRA,65273512,2020-05-14,NA,NA,507,83,512,512,NaN,NaN
France,FRA,65273512,2020-05-15,NA,NA,622,351,511,511,NaN,NaN
France,FRA,65273512,2020-05-16,NA,NA,563,130,499.7142857142857,499.7142857142857,NaN,NaN
France,FRA,65273512,2020-05-17,NA,NA,372,88,491,491,NaN,NaN
France,FRA,65273512,2020-05-18,people tested,30984,120,68,478.2857142857143,478.2857142857143,30984,0.01543653867433883
France,FRA,65273512,2020-05-19,people tested,30984,492,186,483.42857142857144,483.42857142857144,30984,0.015602522961159677
France,FRA,65273512,2020-05-20,people tested,30984,524,125,457.14285714285717,457.14285714285717,30984,0.014754158828519789
France,FRA,65273512,2020-05-21,people tested,30984,418,110,444.42857142857144,444.42857142857144,30984,0.014343808786101583
France,FRA,65273512,2020-05-22,people tested,30984,318,83,401,401,30984,0.012942163697392203
France,FRA,65273512,2020-05-23,people tested,30984,403,74,378.14285714285717,378.14285714285717,30984,0.012204455755966214
France,FRA,65273512,2020-05-24,people tested,33728,240,43,359.2857142857143,359.2857142857143,31376,0.011450972535878196
France,FRA,65273512,2020-05-25,people tested,33728,115,35,358.57142857142856,358.57142857142856,31768,0.0112871892650286
France,FRA,65273512,2020-05-26,people tested,33728,358,65,339.42857142857144,339.42857142857144,32160,0.010554371002132197
France,FRA,65273512,2020-05-27,people tested,33728,276,98,304,304,32552,0.009338903907594004
France,FRA,65273512,2020-05-28,people tested,33728,191,66,271.57142857142856,271.57142857142856,32944,0.00824342607368348
France,FRA,65273512,2020-05-29,people tested,33728,3325,66,701.1428571428571,701.1428571428571,33336,0.02103260310603723
France,FRA,65273512,2020-05-30,people tested,33728,597,52,728.8571428571429,728.8571428571429,33728,0.021609853618866904
France,FRA,65273512,2020-05-31,people tested,27728,1828,57,955.7142857142857,955.7142857142857,32870.857142857145,0.029074820944301506
France,FRA,65273512,2020-06-01,people tested,27728,257,31,976,976,32013.714285714286,0.03048693417106954
France,FRA,65273512,2020-06-02,people tested,27728,338,31,973.1428571428571,973.1428571428571,31156.571428571428,0.03123395202112831
France,FRA,65273512,2020-06-03,people tested,27728,NA,107,1089.3333333333333,1089.3333333333333,30299.428571428572,0.03595227318446992
France,FRA,65273512,2020-06-04,people tested,27728,352,81,1116.1666666666667,1116.1666666666667,29442.285714285714,0.03791032657919934
France,FRA,65273512,2020-06-05,people tested,27728,767,44,689.8333333333334,689.8333333333334,28585.14285714286,0.024132583026813797
France,FRA,65273512,2020-06-06,people tested,27728,611,46,692.1666666666666,692.1666666666666,27728,0.02496273321792652
France,FRA,65273512,2020-06-07,people tested,30607,579,31,484,484,28139.285714285714,0.017200152303591825
France,FRA,65273512,2020-06-08,people tested,30607,343,13,498.3333333333333,498.3333333333333,28550.571428571428,0.01745440838478756
France,FRA,65273512,2020-06-09,people tested,30607,211,54,477.1666666666667,477.1666666666667,28961.85714285714,0.01647569298864352
France,FRA,65273512,2020-06-10,people tested,30607,403,87,466.57142857142856,466.57142857142856,29373.14285714286,0.015884286909324356
France,FRA,65273512,2020-06-11,people tested,30607,545,23,494.14285714285717,494.14285714285717,29784.428571428572,0.016590644200469084
France,FRA,65273512,2020-06-12,people tested,30607,425,27,445.2857142857143,445.2857142857143,30195.714285714286,0.01474665278894829
France,FRA,65273512,2020-06-13,people tested,30607,726,28,461.7142857142857,461.7142857142857,30607,0.01508525127305145
France,FRA,65273512,2020-06-14,people tested,30932,526,24,454.14285714285717,454.14285714285717,30653.428571428572,0.014815401679607036
France,FRA,65273512,2020-06-15,people tested,30932,407,9,463.2857142857143,463.2857142857143,30699.85714285714,0.015090810101489537
France,FRA,65273512,2020-06-16,people tested,30932,152,29,454.85714285714283,454.85714285714283,30746.285714285714,0.014793889157343046
France,FRA,65273512,2020-06-17,people tested,30932,344,111,446.42857142857144,446.42857142857144,30792.714285714286,0.014497863594820668
France,FRA,65273512,2020-06-18,people tested,30932,458,28,434,434,30839.14285714286,0.014073024078860815
France,FRA,65273512,2020-06-19,people tested,30932,467,28,440,440,30885.571428571428,0.014246134348447495
France,FRA,65273512,2020-06-20,people tested,30932,811,14,452.14285714285717,452.14285714285717,30932,0.014617317248896197
France,FRA,65273512,2020-06-21,NA,NA,641,16,468.57142857142856,468.57142857142856,30932,0.01514843620106778
France,FRA,65273512,2020-06-22,NA,NA,284,7,451,451,30932,0.014580369843527738
France,FRA,65273512,2020-06-23,NA,NA,373,23,482.57142857142856,482.57142857142856,30932,0.01560104191683139
France,FRA,65273512,2020-06-24,NA,NA,517,57,507.2857142857143,507.2857142857143,30932,0.016400029557924294
France,FRA,65273512,2020-06-25,NA,NA,81,11,453.42857142857144,453.42857142857144,30932,0.014658883079935712
Allemagne,DEU,83783945,2019-12-31,NA,NA,0,0,NA,NA,NA,NA
Allemagne,DEU,83783945,2020-01-01,NA,NA,0,0,NA,NA,NA,NA
Allemagne,DEU,83783945,2020-01-02,NA,NA,0,0,NA,NA,NA,NA
Allemagne,DEU,83783945,2020-01-03,NA,NA,0,0,NA,NA,NA,NA
Allemagne,DEU,83783945,2020-01-04,NA,NA,0,0,NA,NA,NA,NA
Allemagne,DEU,83783945,2020-01-05,NA,NA,0,0,NA,NA,NA,NA
Allemagne,DEU,83783945,2020-01-06,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-07,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-08,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-09,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-10,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-11,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-12,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-13,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-14,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-15,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-16,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-17,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-18,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-19,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-20,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-21,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-22,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-23,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-24,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-25,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-26,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-27,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-01-28,NA,NA,1,0,0.14285714285714285,0.14285714285714285,NaN,NaN
Allemagne,DEU,83783945,2020-01-29,NA,NA,3,0,0.5714285714285714,0.5714285714285714,NaN,NaN
Allemagne,DEU,83783945,2020-01-30,NA,NA,0,0,0.5714285714285714,0.5714285714285714,NaN,NaN
Allemagne,DEU,83783945,2020-01-31,NA,NA,1,0,0.7142857142857143,0.7142857142857143,NaN,NaN
Allemagne,DEU,83783945,2020-02-01,NA,NA,2,0,1,1,NaN,NaN
Allemagne,DEU,83783945,2020-02-02,NA,NA,1,0,1.1428571428571428,1.1428571428571428,NaN,NaN
Allemagne,DEU,83783945,2020-02-03,NA,NA,1,0,1.2857142857142858,1.2857142857142858,NaN,NaN
Allemagne,DEU,83783945,2020-02-04,NA,NA,2,0,1.4285714285714286,1.4285714285714286,NaN,NaN
Allemagne,DEU,83783945,2020-02-05,NA,NA,0,0,1,1,NaN,NaN
Allemagne,DEU,83783945,2020-02-06,NA,NA,0,0,1,1,NaN,NaN
Allemagne,DEU,83783945,2020-02-07,NA,NA,1,0,1,1,NaN,NaN
Allemagne,DEU,83783945,2020-02-08,NA,NA,1,0,0.8571428571428571,0.8571428571428571,NaN,NaN
Allemagne,DEU,83783945,2020-02-09,NA,NA,0,0,0.7142857142857143,0.7142857142857143,NaN,NaN
Allemagne,DEU,83783945,2020-02-10,NA,NA,0,0,0.5714285714285714,0.5714285714285714,NaN,NaN
Allemagne,DEU,83783945,2020-02-11,NA,NA,0,0,0.2857142857142857,0.2857142857142857,NaN,NaN
Allemagne,DEU,83783945,2020-02-12,NA,NA,2,0,0.5714285714285714,0.5714285714285714,NaN,NaN
Allemagne,DEU,83783945,2020-02-13,NA,NA,0,0,0.5714285714285714,0.5714285714285714,NaN,NaN
Allemagne,DEU,83783945,2020-02-14,NA,NA,0,0,0.42857142857142855,0.42857142857142855,NaN,NaN
Allemagne,DEU,83783945,2020-02-15,NA,NA,0,0,0.2857142857142857,0.2857142857142857,NaN,NaN
Allemagne,DEU,83783945,2020-02-16,NA,NA,0,0,0.2857142857142857,0.2857142857142857,NaN,NaN
Allemagne,DEU,83783945,2020-02-17,NA,NA,0,0,0.2857142857142857,0.2857142857142857,NaN,NaN
Allemagne,DEU,83783945,2020-02-18,NA,NA,0,0,0.2857142857142857,0.2857142857142857,NaN,NaN
Allemagne,DEU,83783945,2020-02-19,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-02-20,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-02-21,NA,NA,0,0,0,0,NaN,NaN
Allemagne,DEU,83783945,2020-02-22,NA,NA,0,0,0,0,NaN,NaN
