country_fr,iso3c,date,max_transit7,min_transit7,med_transit7
Autriche,AUT,2020-02-15,NA,NA,NA
Autriche,AUT,2020-02-16,NA,NA,NA
Autriche,AUT,2020-02-17,NA,NA,NA
Autriche,AUT,2020-02-18,NA,NA,NA
Autriche,AUT,2020-02-19,NA,NA,NA
Autriche,AUT,2020-02-20,NA,NA,NA
Autriche,AUT,2020-02-21,14,-9,7
Autriche,AUT,2020-02-22,16,-8,7
Autriche,AUT,2020-02-23,14,-9,6
Autriche,AUT,2020-02-24,15,-8,5
Autriche,AUT,2020-02-25,16,-6,5
Autriche,AUT,2020-02-26,14,-4,5
Autriche,AUT,2020-02-27,14,-3,4
Autriche,AUT,2020-02-28,13,-1,3
Autriche,AUT,2020-02-29,10,-3,2
Autriche,AUT,2020-03-01,10,-4,1
Autriche,AUT,2020-03-02,9,-5,0
Autriche,AUT,2020-03-03,7,-6,-1
Autriche,AUT,2020-03-04,8,-5,-0
Autriche,AUT,2020-03-05,9,-6,-0
Autriche,AUT,2020-03-06,8,-6,-1
Autriche,AUT,2020-03-07,8,-7,-1
Autriche,AUT,2020-03-08,8,-6,-1
Autriche,AUT,2020-03-09,8,-6,-1
Autriche,AUT,2020-03-10,8,-7,-1
Autriche,AUT,2020-03-11,8,-8,-2
Autriche,AUT,2020-03-12,8,-9,-4
Autriche,AUT,2020-03-13,9,-12,-6
Autriche,AUT,2020-03-14,8,-17,-10
Autriche,AUT,2020-03-15,4,-25,-17
Autriche,AUT,2020-03-16,-3,-33,-24
Autriche,AUT,2020-03-17,-11,-42,-33
Autriche,AUT,2020-03-18,-18,-50,-40
Autriche,AUT,2020-03-19,-25,-59,-48
Autriche,AUT,2020-03-20,-31,-66,-55
Autriche,AUT,2020-03-21,-39,-71,-61
Autriche,AUT,2020-03-22,-45,-75,-66
Autriche,AUT,2020-03-23,-48,-76,-68
Autriche,AUT,2020-03-24,-49,-77,-69
Autriche,AUT,2020-03-25,-51,-78,-71
Autriche,AUT,2020-03-26,-53,-78,-72
Autriche,AUT,2020-03-27,-54,-78,-72
Autriche,AUT,2020-03-28,-52,-78,-71
Autriche,AUT,2020-03-29,-50,-78,-70
Autriche,AUT,2020-03-30,-50,-78,-70
Autriche,AUT,2020-03-31,-49,-78,-70
Autriche,AUT,2020-04-01,-47,-77,-70
Autriche,AUT,2020-04-02,-46,-77,-69
Autriche,AUT,2020-04-03,-45,-76,-69
Autriche,AUT,2020-04-04,-46,-76,-69
Autriche,AUT,2020-04-05,-44,-76,-68
Autriche,AUT,2020-04-06,-42,-74,-67
Autriche,AUT,2020-04-07,-41,-74,-67
Autriche,AUT,2020-04-08,-40,-73,-66
Autriche,AUT,2020-04-09,-39,-72,-66
Autriche,AUT,2020-04-10,-39,-72,-65
Autriche,AUT,2020-04-11,-38,-72,-64
Autriche,AUT,2020-04-12,-39,-71,-65
Autriche,AUT,2020-04-13,-41,-73,-67
Autriche,AUT,2020-04-14,-42,-73,-67
Autriche,AUT,2020-04-15,-41,-72,-66
Autriche,AUT,2020-04-16,-40,-71,-65
Autriche,AUT,2020-04-17,-38,-70,-64
Autriche,AUT,2020-04-18,-40,-70,-63
Autriche,AUT,2020-04-19,-43,-70,-63
Autriche,AUT,2020-04-20,-41,-67,-60
Autriche,AUT,2020-04-21,-42,-67,-59
Autriche,AUT,2020-04-22,-43,-67,-59
Autriche,AUT,2020-04-23,-45,-66,-58
Autriche,AUT,2020-04-24,-47,-66,-58
Autriche,AUT,2020-04-25,-47,-66,-58
Autriche,AUT,2020-04-26,-45,-65,-56
Autriche,AUT,2020-04-27,-44,-65,-56
Autriche,AUT,2020-04-28,-44,-64,-55
Autriche,AUT,2020-04-29,-45,-65,-56
Autriche,AUT,2020-04-30,-44,-64,-55
Autriche,AUT,2020-05-01,-46,-66,-56
Autriche,AUT,2020-05-02,-45,-65,-55
Autriche,AUT,2020-05-03,-43,-65,-54
Autriche,AUT,2020-05-04,-42,-63,-52
Autriche,AUT,2020-05-05,-42,-63,-52
Autriche,AUT,2020-05-06,-39,-61,-50
Autriche,AUT,2020-05-07,-38,-60,-49
Autriche,AUT,2020-05-08,-35,-56,-46
Autriche,AUT,2020-05-09,-34,-55,-44
Autriche,AUT,2020-05-10,-34,-55,-44
Autriche,AUT,2020-05-11,-35,-55,-44
Autriche,AUT,2020-05-12,-34,-54,-43
Autriche,AUT,2020-05-13,-34,-54,-43
Autriche,AUT,2020-05-14,-34,-55,-43
Autriche,AUT,2020-05-15,-35,-55,-44
Autriche,AUT,2020-05-16,-35,-55,-44
Autriche,AUT,2020-05-17,-32,-54,-43
Autriche,AUT,2020-05-18,-31,-52,-42
Autriche,AUT,2020-05-19,-29,-51,-40
Autriche,AUT,2020-05-20,-27,-49,-38
Autriche,AUT,2020-05-21,-28,-50,-39
Autriche,AUT,2020-05-22,-26,-49,-38
Autriche,AUT,2020-05-23,-26,-50,-39
Autriche,AUT,2020-05-24,-28,-50,-39
Autriche,AUT,2020-05-25,-28,-50,-39
Autriche,AUT,2020-05-26,-28,-51,-39
Autriche,AUT,2020-05-27,-29,-51,-39
Autriche,AUT,2020-05-28,-27,-49,-37
Autriche,AUT,2020-05-29,-25,-48,-36
Autriche,AUT,2020-05-30,-23,-47,-34
Autriche,AUT,2020-05-31,-23,-48,-35
Autriche,AUT,2020-06-01,-23,-50,-37
Autriche,AUT,2020-06-02,-22,-48,-35
Autriche,AUT,2020-06-03,-21,-48,-35
Autriche,AUT,2020-06-04,-19,-47,-33
Autriche,AUT,2020-06-05,-20,-46,-33
Autriche,AUT,2020-06-06,-20,-46,-32
Autriche,AUT,2020-06-07,-19,-46,-31
Autriche,AUT,2020-06-08,-18,-44,-28
Autriche,AUT,2020-06-09,-18,-44,-28
Autriche,AUT,2020-06-10,-16,-44,-27
Autriche,AUT,2020-06-11,-17,-46,-30
Autriche,AUT,2020-06-12,-16,-45,-29
Belgique,BEL,2020-02-15,-12,-37,-25
Belgique,BEL,2020-02-16,-8,-29,-21
Belgique,BEL,2020-02-17,-4,-23,-16
Belgique,BEL,2020-02-18,-1,-18,-12
Belgique,BEL,2020-02-19,1,-12,-8
Belgique,BEL,2020-02-20,5,-4,-1
Belgique,BEL,2020-02-21,8,2,4
Belgique,BEL,2020-02-22,6,1,3
Belgique,BEL,2020-02-23,5,1,4
Belgique,BEL,2020-02-24,3,-1,2
Belgique,BEL,2020-02-25,1,-3,-0
Belgique,BEL,2020-02-26,-1,-6,-2
Belgique,BEL,2020-02-27,-4,-8,-5
Belgique,BEL,2020-02-28,-6,-11,-7
Belgique,BEL,2020-02-29,-6,-11,-8
Belgique,BEL,2020-03-01,-5,-10,-7
Belgique,BEL,2020-03-02,-4,-8,-6
Belgique,BEL,2020-03-03,-3,-7,-4
Belgique,BEL,2020-03-04,-1,-5,-3
Belgique,BEL,2020-03-05,1,-2,-1
Belgique,BEL,2020-03-06,2,-1,1
Belgique,BEL,2020-03-07,4,1,3
Belgique,BEL,2020-03-08,3,-0,1
Belgique,BEL,2020-03-09,3,-1,1
Belgique,BEL,2020-03-10,2,-2,0
Belgique,BEL,2020-03-11,1,-2,-0
Belgique,BEL,2020-03-12,1,-4,-1
Belgique,BEL,2020-03-13,-2,-6,-4
Belgique,BEL,2020-03-14,-8,-13,-10
Belgique,BEL,2020-03-15,-12,-19,-15
Belgique,BEL,2020-03-16,-17,-26,-21
Belgique,BEL,2020-03-17,-23,-33,-27
Belgique,BEL,2020-03-18,-30,-41,-34
Belgique,BEL,2020-03-19,-38,-51,-43
Belgique,BEL,2020-03-20,-46,-59,-50
Belgique,BEL,2020-03-21,-51,-64,-55
Belgique,BEL,2020-03-22,-55,-69,-60
Belgique,BEL,2020-03-23,-59,-73,-63
Belgique,BEL,2020-03-24,-63,-76,-66
Belgique,BEL,2020-03-25,-65,-78,-68
Belgique,BEL,2020-03-26,-66,-78,-68
Belgique,BEL,2020-03-27,-66,-79,-68
Belgique,BEL,2020-03-28,-66,-79,-68
Belgique,BEL,2020-03-29,-68,-80,-70
Belgique,BEL,2020-03-30,-69,-80,-70
Belgique,BEL,2020-03-31,-69,-80,-70
Belgique,BEL,2020-04-01,-69,-80,-70
Belgique,BEL,2020-04-02,-69,-80,-70
Belgique,BEL,2020-04-03,-69,-80,-70
Belgique,BEL,2020-04-04,-69,-80,-70
Belgique,BEL,2020-04-05,-66,-79,-68
Belgique,BEL,2020-04-06,-66,-78,-68
Belgique,BEL,2020-04-07,-65,-78,-67
Belgique,BEL,2020-04-08,-64,-78,-67
Belgique,BEL,2020-04-09,-64,-77,-66
Belgique,BEL,2020-04-10,-63,-77,-65
Belgique,BEL,2020-04-11,-62,-76,-65
Belgique,BEL,2020-04-12,-62,-77,-65
Belgique,BEL,2020-04-13,-64,-78,-66
Belgique,BEL,2020-04-14,-65,-78,-67
Belgique,BEL,2020-04-15,-65,-78,-67
Belgique,BEL,2020-04-16,-65,-77,-67
Belgique,BEL,2020-04-17,-65,-77,-67
Belgique,BEL,2020-04-18,-66,-78,-67
Belgique,BEL,2020-04-19,-66,-78,-68
Belgique,BEL,2020-04-20,-64,-76,-65
Belgique,BEL,2020-04-21,-63,-76,-64
Belgique,BEL,2020-04-22,-62,-76,-64
Belgique,BEL,2020-04-23,-62,-75,-63
Belgique,BEL,2020-04-24,-61,-75,-63
Belgique,BEL,2020-04-25,-60,-74,-62
Belgique,BEL,2020-04-26,-59,-73,-60
Belgique,BEL,2020-04-27,-58,-73,-60
Belgique,BEL,2020-04-28,-58,-73,-60
Belgique,BEL,2020-04-29,-58,-73,-61
Belgique,BEL,2020-04-30,-58,-73,-61
Belgique,BEL,2020-05-01,-60,-74,-63
Belgique,BEL,2020-05-02,-61,-74,-63
Belgique,BEL,2020-05-03,-61,-74,-64
Belgique,BEL,2020-05-04,-61,-73,-63
Belgique,BEL,2020-05-05,-59,-72,-62
Belgique,BEL,2020-05-06,-58,-71,-61
Belgique,BEL,2020-05-07,-57,-70,-60
Belgique,BEL,2020-05-08,-54,-68,-57
Belgique,BEL,2020-05-09,-52,-67,-55
Belgique,BEL,2020-05-10,-51,-66,-54
Belgique,BEL,2020-05-11,-50,-65,-53
Belgique,BEL,2020-05-12,-49,-64,-52
Belgique,BEL,2020-05-13,-48,-63,-51
Belgique,BEL,2020-05-14,-47,-62,-50
Belgique,BEL,2020-05-15,-45,-61,-49
Belgique,BEL,2020-05-16,-44,-59,-48
Belgique,BEL,2020-05-17,-41,-57,-44
Belgique,BEL,2020-05-18,-39,-56,-43
Belgique,BEL,2020-05-19,-37,-55,-41
Belgique,BEL,2020-05-20,-35,-53,-39
Belgique,BEL,2020-05-21,-36,-54,-40
Belgique,BEL,2020-05-22,-37,-54,-41
Belgique,BEL,2020-05-23,-37,-54,-41
Belgique,BEL,2020-05-24,-38,-54,-42
Belgique,BEL,2020-05-25,-38,-54,-42
Belgique,BEL,2020-05-26,-38,-54,-42
Belgique,BEL,2020-05-27,-38,-54,-42
Belgique,BEL,2020-05-28,-35,-52,-40
Belgique,BEL,2020-05-29,-33,-50,-38
Belgique,BEL,2020-05-30,-31,-49,-36
Belgique,BEL,2020-05-31,-28,-47,-34
Belgique,BEL,2020-06-01,-30,-49,-35
Belgique,BEL,2020-06-02,-29,-48,-35
Belgique,BEL,2020-06-03,-29,-47,-34
Belgique,BEL,2020-06-04,-29,-48,-34
Belgique,BEL,2020-06-05,-31,-48,-35
Belgique,BEL,2020-06-06,-32,-48,-36
Belgique,BEL,2020-06-07,-34,-48,-37
Belgique,BEL,2020-06-08,-32,-45,-35
Belgique,BEL,2020-06-09,-32,-45,-35
Belgique,BEL,2020-06-10,-32,-44,-35
Belgique,BEL,2020-06-11,-31,-43,-34
Belgique,BEL,2020-06-12,-29,-42,-33
Bulgarie,BGR,2020-02-15,-23,-38,-28
Bulgarie,BGR,2020-02-16,-14,-32,-21
Bulgarie,BGR,2020-02-17,-6,-26,-15
Bulgarie,BGR,2020-02-18,-0,-20,-9
Bulgarie,BGR,2020-02-19,6,-13,-3
Bulgarie,BGR,2020-02-20,12,-8,1
Bulgarie,BGR,2020-02-21,18,-2,6
Bulgarie,BGR,2020-02-22,17,-2,6
Bulgarie,BGR,2020-02-23,15,-3,6
Bulgarie,BGR,2020-02-24,14,-4,5
Bulgarie,BGR,2020-02-25,14,-4,4
Bulgarie,BGR,2020-02-26,15,-5,5
Bulgarie,BGR,2020-02-27,15,-5,6
Bulgarie,BGR,2020-02-28,16,-4,6
Bulgarie,BGR,2020-02-29,18,-3,7
Bulgarie,BGR,2020-03-01,18,-2,7
Bulgarie,BGR,2020-03-02,20,-1,8
Bulgarie,BGR,2020-03-03,19,-3,6
Bulgarie,BGR,2020-03-04,18,-3,5
Bulgarie,BGR,2020-03-05,18,-3,5
Bulgarie,BGR,2020-03-06,20,-4,5
Bulgarie,BGR,2020-03-07,20,-5,5
Bulgarie,BGR,2020-03-08,21,-8,5
Bulgarie,BGR,2020-03-09,19,-10,3
Bulgarie,BGR,2020-03-10,21,-10,4
Bulgarie,BGR,2020-03-11,21,-12,3
Bulgarie,BGR,2020-03-12,21,-13,3
Bulgarie,BGR,2020-03-13,19,-14,2
Bulgarie,BGR,2020-03-14,16,-19,-2
Bulgarie,BGR,2020-03-15,8,-24,-10
Bulgarie,BGR,2020-03-16,7,-29,-15
Bulgarie,BGR,2020-03-17,3,-34,-20
Bulgarie,BGR,2020-03-18,1,-41,-26
Bulgarie,BGR,2020-03-19,-1,-48,-32
Bulgarie,BGR,2020-03-20,-2,-55,-39
Bulgarie,BGR,2020-03-21,-5,-60,-44
Bulgarie,BGR,2020-03-22,-6,-62,-46
Bulgarie,BGR,2020-03-23,-11,-65,-49
Bulgarie,BGR,2020-03-24,-15,-69,-52
Bulgarie,BGR,2020-03-25,-19,-70,-54
Bulgarie,BGR,2020-03-26,-24,-73,-55
Bulgarie,BGR,2020-03-27,-27,-75,-56
Bulgarie,BGR,2020-03-28,-28,-76,-57
Bulgarie,BGR,2020-03-29,-26,-76,-56
Bulgarie,BGR,2020-03-30,-22,-76,-54
Bulgarie,BGR,2020-03-31,-21,-75,-54
Bulgarie,BGR,2020-04-01,-21,-75,-53
Bulgarie,BGR,2020-04-02,-21,-75,-53
Bulgarie,BGR,2020-04-03,-21,-74,-52
Bulgarie,BGR,2020-04-04,-23,-75,-53
Bulgarie,BGR,2020-04-05,-27,-75,-54
Bulgarie,BGR,2020-04-06,-29,-75,-54
Bulgarie,BGR,2020-04-07,-26,-75,-54
Bulgarie,BGR,2020-04-08,-20,-73,-52
Bulgarie,BGR,2020-04-09,-15,-71,-51
Bulgarie,BGR,2020-04-10,-11,-70,-50
Bulgarie,BGR,2020-04-11,-4,-68,-48
Bulgarie,BGR,2020-04-12,3,-67,-46
Bulgarie,BGR,2020-04-13,8,-66,-46
Bulgarie,BGR,2020-04-14,9,-65,-46
Bulgarie,BGR,2020-04-15,6,-66,-45
Bulgarie,BGR,2020-04-16,9,-66,-44
Bulgarie,BGR,2020-04-17,9,-67,-46
Bulgarie,BGR,2020-04-18,5,-68,-47
Bulgarie,BGR,2020-04-19,5,-70,-49
Bulgarie,BGR,2020-04-20,0,-71,-52
Bulgarie,BGR,2020-04-21,-2,-72,-53
Bulgarie,BGR,2020-04-22,1,-71,-52
Bulgarie,BGR,2020-04-23,-2,-71,-53
Bulgarie,BGR,2020-04-24,-1,-70,-50
Bulgarie,BGR,2020-04-25,3,-69,-48
Bulgarie,BGR,2020-04-26,4,-68,-46
Bulgarie,BGR,2020-04-27,9,-65,-42
Bulgarie,BGR,2020-04-28,12,-64,-40
Bulgarie,BGR,2020-04-29,12,-64,-39
Bulgarie,BGR,2020-04-30,13,-63,-38
Bulgarie,BGR,2020-05-01,15,-64,-40
Bulgarie,BGR,2020-05-02,14,-64,-40
Bulgarie,BGR,2020-05-03,9,-64,-41
Bulgarie,BGR,2020-05-04,7,-64,-41
Bulgarie,BGR,2020-05-05,10,-64,-40
Bulgarie,BGR,2020-05-06,11,-66,-43
Bulgarie,BGR,2020-05-07,13,-64,-42
Bulgarie,BGR,2020-05-08,16,-61,-39
Bulgarie,BGR,2020-05-09,21,-58,-37
Bulgarie,BGR,2020-05-10,24,-56,-34
Bulgarie,BGR,2020-05-11,22,-55,-32
Bulgarie,BGR,2020-05-12,24,-53,-32
Bulgarie,BGR,2020-05-13,26,-50,-27
Bulgarie,BGR,2020-05-14,26,-50,-26
Bulgarie,BGR,2020-05-15,26,-50,-25
Bulgarie,BGR,2020-05-16,25,-50,-24
Bulgarie,BGR,2020-05-17,25,-48,-21
Bulgarie,BGR,2020-05-18,25,-47,-20
Bulgarie,BGR,2020-05-19,25,-46,-20
Bulgarie,BGR,2020-05-20,26,-45,-19
Bulgarie,BGR,2020-05-21,25,-45,-20
Bulgarie,BGR,2020-05-22,24,-44,-19
Bulgarie,BGR,2020-05-23,25,-43,-18
Bulgarie,BGR,2020-05-24,27,-43,-20
Bulgarie,BGR,2020-05-25,25,-45,-22
Bulgarie,BGR,2020-05-26,22,-45,-23
Bulgarie,BGR,2020-05-27,22,-46,-24
Bulgarie,BGR,2020-05-28,23,-46,-24
Bulgarie,BGR,2020-05-29,23,-47,-24
Bulgarie,BGR,2020-05-30,20,-48,-25
Bulgarie,BGR,2020-05-31,19,-48,-24
Bulgarie,BGR,2020-06-01,22,-46,-21
Bulgarie,BGR,2020-06-02,23,-47,-21
Bulgarie,BGR,2020-06-03,24,-46,-19
Bulgarie,BGR,2020-06-04,27,-45,-17
Bulgarie,BGR,2020-06-05,31,-45,-15
Bulgarie,BGR,2020-06-06,34,-44,-14
Bulgarie,BGR,2020-06-07,38,-44,-12
Bulgarie,BGR,2020-06-08,39,-43,-12
Bulgarie,BGR,2020-06-09,40,-42,-10
Bulgarie,BGR,2020-06-10,38,-42,-11
Bulgarie,BGR,2020-06-11,35,-42,-11
Bulgarie,BGR,2020-06-12,32,-41,-13
Suisse,CHE,2020-02-15,27,-36,-10
Suisse,CHE,2020-02-16,27,-30,-6
Suisse,CHE,2020-02-17,29,-28,-5
Suisse,CHE,2020-02-18,28,-23,-3
Suisse,CHE,2020-02-19,25,-22,-1
Suisse,CHE,2020-02-20,27,-18,2
Suisse,CHE,2020-02-21,25,-14,5
Suisse,CHE,2020-02-22,27,-13,7
Suisse,CHE,2020-02-23,30,-16,7
Suisse,CHE,2020-02-24,35,-15,9
Suisse,CHE,2020-02-25,34,-15,8
Suisse,CHE,2020-02-26,33,-15,8
Suisse,CHE,2020-02-27,26,-17,5
Suisse,CHE,2020-02-28,24,-18,5
Suisse,CHE,2020-02-29,19,-22,0
Suisse,CHE,2020-03-01,16,-19,-2
Suisse,CHE,2020-03-02,10,-22,-4
Suisse,CHE,2020-03-03,7,-23,-5
Suisse,CHE,2020-03-04,7,-22,-4
Suisse,CHE,2020-03-05,6,-22,-5
Suisse,CHE,2020-03-06,6,-23,-6
Suisse,CHE,2020-03-07,6,-24,-6
Suisse,CHE,2020-03-08,6,-24,-5
Suisse,CHE,2020-03-09,6,-24,-6
Suisse,CHE,2020-03-10,5,-25,-7
Suisse,CHE,2020-03-11,5,-25,-7
Suisse,CHE,2020-03-12,6,-25,-7
Suisse,CHE,2020-03-13,5,-27,-7
Suisse,CHE,2020-03-14,2,-29,-9
Suisse,CHE,2020-03-15,2,-34,-12
Suisse,CHE,2020-03-16,-1,-36,-15
Suisse,CHE,2020-03-17,-3,-40,-19
Suisse,CHE,2020-03-18,-5,-47,-24
Suisse,CHE,2020-03-19,-7,-52,-30
Suisse,CHE,2020-03-20,-11,-58,-36
Suisse,CHE,2020-03-21,-14,-62,-41
Suisse,CHE,2020-03-22,-24,-66,-49
Suisse,CHE,2020-03-23,-27,-70,-53
Suisse,CHE,2020-03-24,-27,-74,-55
Suisse,CHE,2020-03-25,-31,-77,-57
Suisse,CHE,2020-03-26,-34,-78,-58
Suisse,CHE,2020-03-27,-33,-79,-58
Suisse,CHE,2020-03-28,-30,-80,-56
Suisse,CHE,2020-03-29,-30,-80,-56
Suisse,CHE,2020-03-30,-30,-80,-56
Suisse,CHE,2020-03-31,-29,-80,-56
Suisse,CHE,2020-04-01,-25,-80,-55
Suisse,CHE,2020-04-02,-24,-79,-54
Suisse,CHE,2020-04-03,-24,-79,-53
Suisse,CHE,2020-04-04,-24,-79,-53
Suisse,CHE,2020-04-05,-17,-78,-49
Suisse,CHE,2020-04-06,-13,-77,-48
Suisse,CHE,2020-04-07,-13,-76,-47
Suisse,CHE,2020-04-08,-13,-76,-47
Suisse,CHE,2020-04-09,-11,-76,-47
Suisse,CHE,2020-04-10,-8,-76,-48
Suisse,CHE,2020-04-11,-6,-76,-47
Suisse,CHE,2020-04-12,-6,-76,-47
Suisse,CHE,2020-04-13,-6,-77,-48
Suisse,CHE,2020-04-14,-7,-76,-48
Suisse,CHE,2020-04-15,-6,-76,-48
Suisse,CHE,2020-04-16,-6,-76,-48
Suisse,CHE,2020-04-17,-6,-75,-46
Suisse,CHE,2020-04-18,-7,-75,-45
Suisse,CHE,2020-04-19,-7,-75,-45
Suisse,CHE,2020-04-20,-8,-74,-44
Suisse,CHE,2020-04-21,-8,-74,-43
Suisse,CHE,2020-04-22,-7,-73,-43
Suisse,CHE,2020-04-23,-6,-73,-42
Suisse,CHE,2020-04-24,-6,-72,-42
Suisse,CHE,2020-04-25,-5,-72,-42
Suisse,CHE,2020-04-26,-6,-72,-42
Suisse,CHE,2020-04-27,-5,-71,-40
Suisse,CHE,2020-04-28,-7,-70,-40
Suisse,CHE,2020-04-29,-9,-69,-40
Suisse,CHE,2020-04-30,-12,-69,-41
Suisse,CHE,2020-05-01,-14,-70,-43
Suisse,CHE,2020-05-02,-19,-70,-44
Suisse,CHE,2020-05-03,-18,-69,-42
Suisse,CHE,2020-05-04,-18,-69,-42
Suisse,CHE,2020-05-05,-18,-68,-42
Suisse,CHE,2020-05-06,-17,-67,-41
Suisse,CHE,2020-05-07,-12,-66,-39
Suisse,CHE,2020-05-08,-9,-64,-36
Suisse,CHE,2020-05-09,-1,-62,-33
Suisse,CHE,2020-05-10,0,-62,-32
Suisse,CHE,2020-05-11,0,-61,-33
Suisse,CHE,2020-05-12,4,-59,-31
Suisse,CHE,2020-05-13,5,-59,-30
Suisse,CHE,2020-05-14,2,-58,-31
Suisse,CHE,2020-05-15,1,-58,-31
Suisse,CHE,2020-05-16,-2,-58,-31
Suisse,CHE,2020-05-17,1,-57,-29
Suisse,CHE,2020-05-18,3,-56,-27
Suisse,CHE,2020-05-19,5,-55,-26
Suisse,CHE,2020-05-20,9,-53,-23
Suisse,CHE,2020-05-21,19,-54,-21
Suisse,CHE,2020-05-22,24,-54,-20
Suisse,CHE,2020-05-23,23,-54,-22
Suisse,CHE,2020-05-24,21,-53,-21
Suisse,CHE,2020-05-25,23,-52,-21
Suisse,CHE,2020-05-26,23,-52,-20
Suisse,CHE,2020-05-27,22,-52,-20
Suisse,CHE,2020-05-28,15,-50,-20
Suisse,CHE,2020-05-29,14,-48,-19
Suisse,CHE,2020-05-30,19,-46,-15
Suisse,CHE,2020-05-31,27,-46,-13
Suisse,CHE,2020-06-01,34,-48,-13
Suisse,CHE,2020-06-02,35,-47,-12
Suisse,CHE,2020-06-03,34,-47,-12
Suisse,CHE,2020-06-04,31,-47,-14
Suisse,CHE,2020-06-05,28,-48,-15
Suisse,CHE,2020-06-06,23,-49,-17
Suisse,CHE,2020-06-07,11,-52,-24
Suisse,CHE,2020-06-08,2,-50,-24
Suisse,CHE,2020-06-09,-2,-50,-24
Suisse,CHE,2020-06-10,-4,-50,-24
Suisse,CHE,2020-06-11,-1,-50,-24
Suisse,CHE,2020-06-12,5,-49,-22
République tchèque,CZE,2020-02-15,9,-40,-17
République tchèque,CZE,2020-02-16,12,-28,-9
République tchèque,CZE,2020-02-17,14,-22,-6
République tchèque,CZE,2020-02-18,16,-17,-2
République tchèque,CZE,2020-02-19,17,-12,0
République tchèque,CZE,2020-02-20,17,-6,5
République tchèque,CZE,2020-02-21,13,-2,7
République tchèque,CZE,2020-02-22,13,-2,7
République tchèque,CZE,2020-02-23,13,-4,6
République tchèque,CZE,2020-02-24,12,-5,5
République tchèque,CZE,2020-02-25,13,-6,5
République tchèque,CZE,2020-02-26,13,-7,5
République tchèque,CZE,2020-02-27,12,-9,4
République tchèque,CZE,2020-02-28,13,-9,4
République tchèque,CZE,2020-02-29,10,-11,2
République tchèque,CZE,2020-03-01,10,-9,2
République tchèque,CZE,2020-03-02,10,-10,2
République tchèque,CZE,2020-03-03,9,-12,1
République tchèque,CZE,2020-03-04,9,-12,1
République tchèque,CZE,2020-03-05,9,-12,1
République tchèque,CZE,2020-03-06,9,-13,1
République tchèque,CZE,2020-03-07,9,-15,-0
République tchèque,CZE,2020-03-08,10,-15,-0
République tchèque,CZE,2020-03-09,10,-15,-0
République tchèque,CZE,2020-03-10,11,-15,1
République tchèque,CZE,2020-03-11,9,-16,-2
République tchèque,CZE,2020-03-12,6,-18,-4
République tchèque,CZE,2020-03-13,3,-21,-8
République tchèque,CZE,2020-03-14,1,-24,-11
République tchèque,CZE,2020-03-15,-1,-31,-17
République tchèque,CZE,2020-03-16,-7,-37,-24
République tchèque,CZE,2020-03-17,-15,-43,-32
République tchèque,CZE,2020-03-18,-19,-49,-37
République tchèque,CZE,2020-03-19,-23,-55,-42
République tchèque,CZE,2020-03-20,-27,-59,-46
République tchèque,CZE,2020-03-21,-35,-64,-52
République tchèque,CZE,2020-03-22,-42,-68,-57
République tchèque,CZE,2020-03-23,-44,-69,-59
République tchèque,CZE,2020-03-24,-44,-70,-59
République tchèque,CZE,2020-03-25,-45,-70,-59
République tchèque,CZE,2020-03-26,-45,-70,-59
République tchèque,CZE,2020-03-27,-44,-70,-59
République tchèque,CZE,2020-03-28,-39,-68,-57
République tchèque,CZE,2020-03-29,-38,-68,-56
République tchèque,CZE,2020-03-30,-38,-68,-56
République tchèque,CZE,2020-03-31,-38,-68,-56
République tchèque,CZE,2020-04-01,-38,-67,-56
République tchèque,CZE,2020-04-02,-37,-67,-56
République tchèque,CZE,2020-04-03,-37,-67,-56
République tchèque,CZE,2020-04-04,-38,-67,-56
République tchèque,CZE,2020-04-05,-33,-66,-54
République tchèque,CZE,2020-04-06,-31,-65,-54
République tchèque,CZE,2020-04-07,-28,-64,-52
République tchèque,CZE,2020-04-08,-26,-63,-50
République tchèque,CZE,2020-04-09,-23,-61,-47
République tchèque,CZE,2020-04-10,-22,-62,-48
République tchèque,CZE,2020-04-11,-18,-61,-45
République tchèque,CZE,2020-04-12,-17,-60,-43
République tchèque,CZE,2020-04-13,-21,-63,-47
République tchèque,CZE,2020-04-14,-22,-63,-47
République tchèque,CZE,2020-04-15,-23,-63,-47
République tchèque,CZE,2020-04-16,-23,-63,-47
République tchèque,CZE,2020-04-17,-21,-60,-44
République tchèque,CZE,2020-04-18,-19,-60,-43
République tchèque,CZE,2020-04-19,-22,-60,-45
République tchèque,CZE,2020-04-20,-17,-57,-40
République tchèque,CZE,2020-04-21,-15,-56,-38
République tchèque,CZE,2020-04-22,-14,-55,-38
République tchèque,CZE,2020-04-23,-14,-55,-38
République tchèque,CZE,2020-04-24,-14,-55,-37
République tchèque,CZE,2020-04-25,-16,-55,-38
République tchèque,CZE,2020-04-26,-13,-54,-36
République tchèque,CZE,2020-04-27,-11,-53,-35
République tchèque,CZE,2020-04-28,-10,-52,-34
République tchèque,CZE,2020-04-29,-11,-52,-34
République tchèque,CZE,2020-04-30,-9,-51,-32
République tchèque,CZE,2020-05-01,-11,-53,-35
République tchèque,CZE,2020-05-02,-12,-52,-35
République tchèque,CZE,2020-05-03,-15,-52,-35
République tchèque,CZE,2020-05-04,-15,-52,-35
République tchèque,CZE,2020-05-05,-16,-52,-36
